gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,emp,invt,lct,ni,oibdp,rect,revt,xrd,xsga,costat,sic
020113,2016-12-31,2016,INDL,C,D,STD,ZOES,ZOE'S KITCHEN INC,USD,15.1840,215.2190,45.8450,4.6430,1.8780,21.4890,1.8030,22.8390,5.9950,275.9630,0.0000,32.5720,I,5812
020113,2017-12-31,2017,INDL,C,D,STD,ZOES,ZOE'S KITCHEN INC,USD,11.9780,240.5220,49.2220,5.4730,2.3740,23.2730,-1.9910,22.6730,5.3790,314.1010,0.0000,35.6170,I,5812
020304,2015-01-31,2014,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,120.2750,181.3270,8.5270,2.4980,115.3570,37.0070,-38.6760,-19.8030,2.6440,250.2100,0.0000,171.3480,I,5651
020304,2016-01-31,2015,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,116.7240,168.4900,9.1150,2.4180,113.5900,36.0380,-35.7450,-15.3150,1.7490,236.8760,0.0000,167.2880,I,5651
020304,2017-01-31,2016,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,104.4490,144.9390,4.5160,2.1910,101.1280,79.4100,-37.2260,-17.8310,1.4510,226.5870,0.0000,158.1010,I,5651
020304,2018-01-31,2017,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,93.0640,123.0350,1.8070,,89.9110,27.3430,-23.9730,-6.4510,1.4060,204.3690,0.0000,138.0830,I,5651
020304,2019-01-31,2018,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,89.9340,113.8980,2.8350,,86.4870,42.6610,-23.8090,-5.8820,1.4710,190.8500,0.0000,128.6360,I,5651
020304,2020-01-31,2019,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL B,CAD,79.0670,133.8660,0.3090,,76.0930,123.4130,-69.2150,-23.9630,1.2960,175.8940,0.0000,130.2030,I,5651
020407,2014-12-31,2014,INDL,C,D,STD,FRSH.2,PAPA MURPHY'S HOLDINGS INC,USD,16.3290,266.9490,4.0670,1.7180,0.6400,18.5580,1.2480,26.0300,5.7230,99.2990,0.0000,36.4760,I,5812
020407,2015-12-31,2015,INDL,C,D,STD,FRSH.2,PAPA MURPHY'S HOLDINGS INC,USD,18.8960,275.4710,10.4300,2.1010,0.8680,24.1490,4.9110,25.4510,7.8940,120.2090,0.0000,40.8450,I,5812
020407,2016-12-31,2016,INDL,C,D,STD,FRSH.2,PAPA MURPHY'S HOLDINGS INC,USD,13.1160,273.8720,18.0100,2.0220,0.9170,22.9000,2.6490,21.9850,5.9690,126.8830,0.0000,36.3110,I,5812
020407,2017-12-31,2017,INDL,C,D,STD,FRSH.2,PAPA MURPHY'S HOLDINGS INC,USD,9.3520,246.1740,3.9870,1.7530,0.7190,27.8460,-0.0070,18.9310,4.0670,118.6610,0.0000,35.0240,I,5812
020407,2018-12-31,2018,INDL,C,D,STD,FRSH.2,PAPA MURPHY'S HOLDINGS INC,USD,12.0520,246.7240,0.5760,1.2880,0.5490,32.7870,4.3240,22.3000,3.6250,126.4290,0.0000,52.6720,I,5812
020775,2014-12-31,2014,INDL,C,D,STD,LATX,LATITUDE 360 INC,USD,0.8410,47.9560,1.0590,0.4770,0.3120,49.7840,-50.3020,-18.7810,0.4300,17.9050,,12.5440,I,5812
020881,2014-08-31,2014,INDL,C,D,STD,PRBI,PREFERRED RESTAURANT BRANDS,USD,0.3190,4.6360,1.1670,,0.1030,8.6950,-10.7030,-7.4660,0.0800,6.3700,0.0000,8.8560,I,5812
020960,2014-12-31,2014,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,,,,,,,,,,,,,A,5812
020960,2015-12-31,2015,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,,1514.0000,61.0000,,0.0000,,-13.0000,88.0000,43.0000,1598.0000,,,A,5812
020960,2016-12-31,2016,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,,1514.0000,63.0000,,0.0000,,-4.0000,80.0000,52.0000,1335.0000,,,A,5812
020960,2017-12-31,2017,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,350.2000,1487.2000,39.0000,27.3850,29.7000,249.8000,108.8000,-26.2000,35.8000,1169.5000,,,A,5812
020960,2018-12-31,2018,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,451.7000,1459.5000,15.6000,26.4130,22.3000,160.0000,27.6000,-65.0000,49.8000,1199.8000,,,A,5812
020960,2019-12-31,2019,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,630.9000,2092.2000,28.3000,22.4820,16.3000,198.7000,77.3000,-66.5000,16.0000,1070.0000,,,A,5812
020960,2020-12-31,2020,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,844.2000,4613.4000,22.3000,14.5090,,202.0000,1786.2000,-138.2000,17.6000,585.7000,,,A,5812
020960,2021-12-31,2021,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,121.6000,3889.6000,13.7000,12.9380,,179.5000,-287.0000,-106.9000,17.7000,742.2000,,,A,5812
020960,2022-12-31,2022,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,310.6000,3125.5000,14.3000,11.9880,,122.7000,-428.1000,-121.8000,9.0000,662.1000,,,A,5812
020960,2023-12-31,2023,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,177.3000,2686.7000,10.0000,7.7410,,107.5000,-313.4000,-99.9000,33.6000,570.0000,,,A,5812
021124,2014-12-31,2014,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,43.9830,455.3060,26.8360,4.6870,1.9000,31.5770,42.4630,59.3350,5.8610,344.8610,0.0000,30.2540,A,5812
021124,2015-12-31,2015,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,38.6230,461.0280,30.8350,5.1710,1.8990,39.5790,24.0540,62.5430,6.1860,355.0570,0.0000,29.0890,A,5812
021124,2016-12-31,2016,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,35.8850,471.3050,37.4100,5.3550,2.1120,45.3180,18.3390,50.2870,6.9190,380.1230,0.0000,43.2150,A,5812
021124,2017-12-31,2017,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,20.7300,442.7110,36.2380,5.6370,2.2890,47.3250,8.6190,24.1920,7.2120,401.7010,0.0000,72.1680,A,5812
021124,2018-12-31,2018,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,22.0450,450.2260,27.8020,5.5730,2.4790,82.9030,-8.9940,37.6250,9.5990,435.8280,0.0000,58.8300,A,5812
021124,2019-12-31,2019,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,24.6780,624.7520,15.4390,5.0050,2.0090,73.9590,24.9000,51.6560,8.8810,442.3300,0.0000,45.0900,A,5812
021124,2020-12-31,2020,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,31.6690,605.2210,6.6900,4.7110,2.1000,66.4120,24.4740,55.9660,12.4850,426.0870,0.0000,40.6090,A,5812
021124,2021-12-31,2021,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,49.5030,613.7860,17.0410,4.6260,2.3180,74.5820,29.1210,58.3650,13.4070,454.3630,0.0000,41.4080,A,5812
021124,2022-12-31,2022,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,37.4490,597.2180,19.9170,4.9310,2.4420,68.5130,20.8010,47.1550,10.8520,469.9590,0.0000,39.8450,A,5812
021124,2023-12-31,2023,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,25.1340,592.3010,21.3320,4.3620,1.9110,72.5810,25.5540,51.5210,10.3010,468.6640,0.0000,41.9470,A,5812
021894,2014-09-30,2014,INDL,C,D,STD,MTRAF,METRO INC,CAD,1196.3000,5279.5000,190.6000,65.0000,820.7000,1076.9000,447.1000,785.2000,316.3000,11590.4000,,,A,5411
021894,2015-09-30,2015,INDL,C,D,STD,MTRAF,METRO INC,CAD,1172.9000,5387.1000,220.0000,65.0000,824.2000,1063.8000,506.1000,859.6000,300.4000,12223.8000,,,A,5411
021894,2016-09-30,2016,INDL,C,D,STD,MTRAF,METRO INC,CAD,1193.0000,5606.1000,278.0000,65.0000,827.5000,1067.5000,571.5000,923.4000,314.3000,12787.9000,,,A,5411
021894,2017-09-30,2017,INDL,C,D,STD,MTRAF,METRO INC,CAD,1356.3000,6050.7000,328.3000,65.0000,856.6000,1285.9000,591.7000,961.9000,325.6000,13175.3000,,,A,5411
021894,2018-09-30,2018,INDL,C,D,STD,MTRAF,METRO INC,CAD,1916.8000,10922.2000,286.1000,90.0000,1099.1000,1634.7000,1716.5000,1088.5000,547.0000,14383.4000,,,A,5411
021894,2019-09-30,2019,INDL,C,D,STD,MTRAF,METRO INC,CAD,2088.3000,11073.9000,356.9000,90.0000,1126.0000,1877.6000,711.6000,1351.5000,645.1000,16767.5000,,,A,5411
021894,2020-09-30,2020,INDL,C,D,STD,MTRAF,METRO INC,CAD,2500.5000,13423.9000,463.3000,90.0000,1268.2000,1860.1000,795.2000,1828.1000,745.8000,17997.5000,,,A,5411
021894,2021-09-30,2021,INDL,C,D,STD,MTRAF,METRO INC,CAD,2466.8000,13592.1000,520.0000,90.0000,1169.0000,2198.2000,823.0000,1846.5000,805.4000,18283.0000,,,A,5411
021894,2022-09-30,2022,INDL,C,D,STD,MTRAF,METRO INC,CAD,2183.3000,13401.3000,522.9000,95.0000,1331.1000,1952.5000,846.1000,1835.0000,784.7000,18888.9000,,,A,5411
021894,2023-09-30,2023,INDL,C,D,STD,MTRAF,METRO INC,CAD,2403.6000,13865.3000,597.2000,46.0130,1451.0000,1960.8000,1014.8000,2002.1000,857.2000,20724.6000,,,A,5411
021894,2024-09-30,2024,INDL,C,D,STD,MTRAF,METRO INC,CAD,2474.0000,14140.6000,499.0000,46.2190,1508.3000,2285.6000,928.8000,1980.2000,863.1000,21219.9000,,,A,5411
021983,2014-12-31,2014,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,55.2300,158.6220,24.4030,3.0950,0.9290,16.6950,-0.0320,17.9860,3.1870,174.6190,0.0000,19.2910,I,5812
021983,2015-12-31,2015,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,53.9440,256.7110,27.6590,3.9490,1.1230,24.1450,2.7690,23.2010,4.3720,230.6020,0.0000,27.3250,I,5812
021983,2016-12-31,2016,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,52.5280,330.3660,32.6490,4.7070,1.5190,27.1350,4.6600,28.5880,5.1450,283.8100,0.0000,31.6970,I,5812
021983,2017-12-31,2017,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,40.1330,292.1240,46.0370,5.3580,1.7330,33.6020,-2.8070,26.3190,8.2780,331.6980,0.0000,36.1150,I,5812
021983,2018-12-31,2018,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,37.9440,312.6060,43.3990,6.0930,2.0190,39.2620,2.7770,29.7430,7.6480,402.1470,0.0000,44.9800,I,5812
021983,2019-12-31,2019,INDL,C,D,STD,HABT,HABIT RESTAURANTS INC (THE),USD,49.4710,478.2280,34.3600,6.4370,2.1860,71.1720,3.4770,34.1200,5.4220,466.0590,0.0000,45.5550,I,5812
022402,2014-12-31,2014,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2660.0000,21164.0000,30.9000,4.6000,100.1000,1924.8000,-277.2000,740.1000,439.9000,1197.3000,0.0000,206.4000,A,5812
022402,2015-12-31,2015,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,1365.1000,18408.5000,115.3000,4.3000,81.3000,1118.0000,508.3000,1652.2000,421.7000,4052.2000,0.0000,304.0000,A,5812
022402,2016-12-31,2016,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2057.0000,19125.3000,33.7000,4.3000,71.8000,1210.7000,952.4000,1878.2000,403.5000,4145.8000,0.0000,280.5000,A,5812
022402,2017-12-31,2017,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,1749.6000,21223.9000,36.7000,6.2000,78.0000,1655.0000,1233.9000,2118.4000,455.9000,4576.1000,0.0000,329.0000,A,5812
022402,2018-12-31,2018,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,1500.0000,20141.0000,86.0000,6.0000,75.0000,1408.0000,1143.0000,2176.0000,452.0000,5357.0000,0.0000,1139.0000,A,5812
022402,2019-12-31,2019,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2196.0000,22360.0000,62.0000,6.3000,84.0000,1703.0000,1109.0000,2203.0000,527.0000,5603.0000,0.0000,1208.0000,A,5812
022402,2020-12-31,2020,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2264.0000,22777.0000,117.0000,5.2000,96.0000,1601.0000,748.0000,1798.0000,536.0000,4968.0000,0.0000,1229.0000,A,5812
022402,2021-12-31,2021,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,1816.0000,23246.0000,106.0000,5.7000,96.0000,1878.0000,1249.0000,2113.0000,547.0000,5739.0000,0.0000,1416.0000,A,5812
022402,2022-12-31,2022,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2048.0000,22746.0000,100.0000,6.4000,133.0000,2116.0000,1479.0000,2211.0000,614.0000,6505.0000,0.0000,1613.0000,A,5812
022402,2023-12-31,2023,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2173.0000,23391.0000,120.0000,9.0000,166.0000,2144.0000,1715.0000,2329.0000,749.0000,7022.0000,0.0000,1920.0000,A,5812
022402,2024-12-31,2024,INDL,C,D,STD,RSTRF,RESTAURANT BRANDS INTL LP,USD,2282.0000,24632.0000,201.0000,37.6000,142.0000,2364.0000,1442.0000,2577.0000,698.0000,8406.0000,0.0000,2021.0000,A,5812
022500,2014-12-31,2014,INDL,C,D,STD,QKLS,QKL STORES INC,USD,126.1740,164.7750,4.2310,5.3530,62.6060,137.3420,-26.9620,-16.2100,17.4350,274.6370,0.0000,62.6310,A,5411
022500,2015-12-31,2015,INDL,C,D,STD,QKLS,QKL STORES INC,USD,117.4360,142.9740,0.4600,5.2070,57.9110,148.4840,-31.2250,-18.7230,13.0850,270.0640,0.0000,64.3770,A,5411
022543,2014-09-30,2014,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,10.3910,16.8810,3.3970,0.5830,0.2820,2.5500,-0.6900,0.4470,0.1600,28.0370,0.0000,4.0200,A,5812
022543,2015-09-30,2015,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,14.7280,48.2280,7.6330,1.4310,0.5100,7.2580,-0.7910,1.6640,0.2480,44.0570,0.0000,6.1490,A,5812
022543,2016-09-30,2016,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,7.7930,46.8770,8.5010,1.4850,0.6310,5.1220,-1.3210,1.8970,0.4830,64.4390,0.0000,9.5230,A,5812
022543,2017-09-30,2017,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,6.0660,55.1530,14.5130,1.9700,0.8470,6.9160,-2.2550,1.4520,0.5860,79.0800,0.0000,11.5030,A,5812
022543,2018-09-30,2018,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,6.3810,60.9500,10.4440,2.3680,1.0040,8.3350,-1.0340,4.0420,1.7490,99.2400,0.0000,12.7040,A,5812
022543,2019-09-30,2019,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,4.9150,59.9050,8.0790,2.5350,1.1280,9.2280,-5.1370,1.5760,0.8220,110.7580,0.0000,15.6270,A,5812
022543,2020-09-30,2020,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,13.4910,99.6930,2.5960,2.3180,1.0930,18.6360,-13.9160,1.8890,0.6690,109.8580,0.0000,15.7300,A,5812
022543,2021-09-30,2021,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,11.4440,93.6810,3.1980,2.2300,1.3030,12.8860,16.7870,10.7020,0.6440,123.9530,0.0000,12.2850,A,5812
022543,2022-09-30,2022,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,11.8750,86.3880,2.6410,2.4110,1.3870,12.8970,-2.6410,3.1890,0.6940,138.2000,0.0000,16.6420,A,5812
022543,2023-09-30,2023,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,6.5930,91.0880,4.7710,2.2450,1.4070,14.8900,11.0860,4.5850,0.7690,138.1220,0.0000,14.4580,A,5812
022543,2024-09-30,2024,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,6.5570,87.1180,3.1420,2.1100,1.4190,15.6870,1.6130,4.8050,0.8900,142.3150,0.0000,14.7420,A,5812
022672,2014-12-31,2014,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,7.9450,82.9620,28.5150,1.6800,0.5290,48.1770,2.1180,11.7320,3.2780,118.5300,0.0000,21.6170,A,5812
022672,2015-12-31,2015,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,78.9340,379.5470,32.1170,2.2150,0.5430,24.0050,-8.7760,31.2150,4.2170,190.5920,0.0000,29.0320,A,5812
022672,2016-12-31,2016,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,83.9440,538.1940,54.4330,3.5210,0.8060,31.7160,12.4460,42.3410,6.0170,268.4750,0.0000,40.0760,A,5812
022672,2017-12-31,2017,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,93.1990,470.6060,61.5330,4.4400,1.2580,34.0240,-0.3200,56.7890,5.6590,358.8100,0.0000,47.9420,A,5812
022672,2018-12-31,2018,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,101.1190,610.5320,87.5250,6.1010,1.7490,59.9480,15.1790,64.1870,10.5600,459.3100,0.0000,62.4400,A,5812
022672,2019-12-31,2019,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,87.6750,968.2680,106.5070,7.6030,2.2210,99.3920,19.8270,67.5550,10.0170,594.5190,0.0000,80.3570,A,5812
022672,2020-12-31,2020,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,203.1860,1145.3480,69.0380,7.4290,2.8880,109.7050,-42.1580,7.9110,9.4720,522.8670,0.0000,80.2800,A,5812
022672,2021-12-31,2021,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,409.6760,1457.5700,101.4950,9.6950,3.8500,121.4970,-8.6550,44.9490,13.7470,739.8930,0.0000,99.1080,A,5812
022672,2022-12-31,2022,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,343.9880,1494.8620,142.5590,11.7040,4.1840,147.7180,-24.0910,54.9380,23.9980,900.4860,0.0000,127.2290,A,5812
022672,2023-12-31,2023,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,334.4320,1605.8570,146.1670,12.1960,5.4040,164.0670,20.2640,104.3810,28.9830,1087.5330,0.0000,144.5620,A,5812
022672,2024-12-31,2024,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,368.2160,1696.9710,135.4990,12.8260,6.0140,187.3130,10.2070,115.6880,32.4480,1252.6080,0.0000,187.2330,A,5812
023594,2014-12-31,2014,INDL,C,D,STD,BOJA,BOJANGLES' INC,USD,23.6340,552.6430,7.4950,8.8000,2.7430,40.1380,26.1200,62.7170,5.8760,430.4720,0.0000,32.1070,I,5812
023594,2015-12-31,2015,INDL,C,D,STD,BOJA,BOJANGLES' INC,USD,28.1210,560.7650,12.0470,9.5200,3.0800,45.1020,26.5260,72.0990,8.0260,488.2020,0.0000,38.2440,I,5812
023594,2016-12-31,2016,INDL,C,D,STD,BOJA,BOJANGLES' INC,USD,26.0640,559.7720,9.6950,10.1000,3.3260,48.5790,37.7160,83.1010,7.3120,531.8810,0.0000,39.0410,I,5812
023594,2017-12-31,2017,INDL,C,D,STD,BOJA,BOJANGLES' INC,USD,26.4950,555.4680,9.6160,9.9000,3.6190,39.9060,72.0060,71.7790,8.0090,547.4380,0.0000,37.8460,I,5812
023635,2014-12-31,2014,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,43.6950,387.8370,17.6730,4.7000,4.2230,159.5940,5.6000,67.7700,33.1080,281.8060,0.0000,154.6570,I,5812
023635,2015-12-31,2015,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,81.9490,503.8010,21.3190,5.7000,11.0530,133.4990,99.3950,101.6150,49.0370,326.3340,0.0000,154.2240,I,5812
023635,2016-12-31,2016,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,144.5890,1316.0230,41.6030,9.1000,27.8370,168.3360,67.2180,134.9780,84.0510,463.2740,0.0000,189.3570,I,5812
023635,2017-12-31,2017,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,137.8560,1343.5390,57.4710,11.6000,26.3210,157.6080,109.7260,177.3890,60.9910,775.2410,0.0000,301.1000,I,5812
023635,2018-12-31,2018,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,200.1920,1591.0830,42.3860,17.5000,36.5860,461.3300,73.7880,193.4010,104.9390,1191.9320,0.0000,582.2130,I,5812
023635,2019-12-31,2019,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,284.3170,2264.0660,49.0400,13.5000,39.8040,430.7580,44.5190,197.7160,197.6260,1252.4510,0.0000,606.3880,I,5812
023635,2020-12-31,2020,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,278.3610,2109.0710,28.2770,9.0000,44.9210,427.9270,-52.0870,81.1790,185.7170,864.5770,0.0000,428.8620,I,5812
023635,2021-12-31,2021,INDL,C,D,STD,RCPUF,RECIPE UNLIMITED CORP,CAD,277.9850,2046.2500,28.4280,7.0000,64.3460,436.0850,42.7110,158.9140,163.8100,1009.0920,0.0000,426.8030,I,5812
023667,2014-12-31,2014,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,5382.5250,17108.3940,885.7930,227.0000,1922.8490,5404.3070,718.7990,2556.9410,1024.9550,39659.8170,,9017.6650,A,5411
023667,2015-12-31,2015,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,5711.8340,17244.0920,873.0640,236.0000,1819.9690,5431.6720,925.1870,2643.0820,997.9420,41484.6380,,9705.7740,A,5411
023667,2016-12-31,2016,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,10527.7300,38277.3800,1373.8700,370.0000,3469.4980,10970.9140,875.8160,3377.6950,1792.7840,52438.1640,,12173.8430,A,5411
023667,2017-12-31,2017,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,11985.9330,40719.7160,2041.3360,369.0000,3699.1690,12388.6700,2184.3970,4830.4390,2201.2280,75606.3580,,17484.7970,A,5411
023667,2018-12-31,2018,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,10123.1840,38160.5820,2037.9180,372.0000,3659.0920,11473.0190,2052.8010,4754.7600,2159.2770,71889.2650,,16666.2740,A,5411
023667,2019-12-31,2019,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,10739.2880,46559.3590,2489.0010,380.0000,3755.9450,14128.2800,1981.7750,6082.2300,2284.7640,74355.8240,,17279.3690,A,5411
023667,2020-12-31,2020,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,10761.6860,49049.5670,3205.1210,414.0000,3911.4780,15443.4050,1683.9240,8599.2240,2553.0080,90085.7280,,22289.9980,A,5411
023667,2021-12-31,2021,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,10900.1300,51989.4330,2696.5990,413.0000,4239.9500,16126.1410,2554.4340,7005.9270,2521.4520,85982.9620,,20353.5810,A,5411
023667,2022-12-31,2022,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,11561.6530,51892.7790,2661.1680,414.0000,4927.9700,16118.7700,2721.0180,7021.6360,2707.1240,92963.4750,,21577.9060,A,5411
023667,2023-12-31,2023,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,12669.4680,52858.7210,2690.4110,402.0000,5065.7980,17254.4410,2071.4170,6427.5830,2996.5910,97987.7620,,23678.7090,A,5411
023667,2024-12-31,2024,INDL,C,D,STD,ADRNY,KONINKLIJKE AHOLD DELHAIZE,USD,15038.9510,53672.6760,2380.1840,388.0000,4966.3950,18010.2980,1826.2910,6035.8730,3086.2670,92511.3930,,22210.5610,A,5411
023697,2014-08-31,2014,INDL,C,D,STD,SONC,SONIC CORP,USD,95.7120,650.9720,79.0080,10.7430,3.3490,79.5110,47.9160,137.1150,34.7200,552.3490,0.0000,69.4150,I,5812
023697,2015-08-31,2015,INDL,C,D,STD,SONC,SONIC CORP,USD,85.4380,620.0240,42.1530,10.8630,3.8240,87.8210,64.4850,159.5230,33.3180,606.0890,0.0000,79.3360,I,5812
023697,2016-08-31,2016,INDL,C,D,STD,SONC,SONIC CORP,USD,137.6570,659.9950,46.5530,9.6200,3.3210,74.6630,64.0670,164.2930,35.4370,606.3200,0.0000,82.0890,I,5812
023697,2017-08-31,2017,INDL,C,D,STD,SONC,SONIC CORP,USD,89.1840,561.7440,46.5280,6.1730,2.3430,58.6160,63.6630,146.0210,33.7580,477.2670,0.0000,78.6870,I,5812
023697,2018-08-31,2018,INDL,C,D,STD,SONC,SONIC CORP,USD,104.4290,531.1340,36.6900,5.0410,1.7740,62.0790,71.2050,139.2570,34.9670,423.5900,0.0000,78.4010,I,5812
023843,2014-12-31,2014,INDL,C,D,STD,WING,WINGSTOP INC,USD,18.1210,120.2360,1.5100,0.3660,0.1760,16.4360,8.9860,23.1390,2.3800,67.4490,0.0000,23.8370,A,5812
023843,2015-12-31,2015,INDL,C,D,STD,WING,WINGSTOP INC,USD,19.6200,121.1420,1.9150,0.4280,0.1820,12.5700,10.1060,27.7110,3.4040,77.9690,0.0000,28.0390,A,5812
023843,2016-12-31,2016,INDL,C,D,STD,WING,WINGSTOP INC,USD,11.1160,111.8000,2.0560,0.4790,0.2260,16.7320,15.4340,34.3840,3.1990,91.3590,0.0000,31.6670,A,5812
023843,2017-12-31,2017,INDL,C,D,STD,WING,WINGSTOP INC,USD,15.9080,119.8360,2.5350,0.5300,0.2160,18.8790,27.3040,39.6560,7.0670,105.5520,0.0000,37.1510,A,5812
023843,2018-12-31,2018,INDL,C,D,STD,WING,WINGSTOP INC,USD,29.9060,139.7490,3.9820,0.6610,0.2990,26.4820,21.7190,45.2380,5.7640,153.1810,0.0000,75.8800,A,5812
023843,2019-12-31,2019,INDL,C,D,STD,WING,WINGSTOP INC,USD,30.1900,166.1130,22.4860,0.7840,0.3150,32.9290,20.4760,48.3850,5.8420,199.6760,0.0000,110.1860,A,5812
023843,2020-12-31,2020,INDL,C,D,STD,WING,WINGSTOP INC,USD,72.6200,211.5650,6.0520,0.8190,0.3960,50.4730,23.3060,65.7660,8.5310,248.8110,0.0000,134.4620,A,5812
023843,2021-12-31,2021,INDL,C,D,STD,WING,WINGSTOP INC,USD,70.1490,249.2030,28.0210,0.8900,0.4840,39.6810,42.6580,71.3020,8.1100,275.6020,0.0000,146.8840,A,5812
